陶都┃影音之家,#genre#
山西卫视标清,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002214/1.m3u8
新疆卫视标清,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002238/1.m3u8
广西卫视标清,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002228/1.m3u8
内蒙古卫视标清,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002237/1.m3u8
吉林卫视标清,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002224/1.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002164/1.m3u8
甘肃文化影视,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002161/1.m3u8
甘肃卫视,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002160/1.m3u8
甘肃公共应急,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002162/1.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002165/1.m3u8
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002163/1.m3u8

北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
上海东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
黑龙江影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8
某地区新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
深圳卫视-SD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
延边,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8
某地区教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
rRB-生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
rRB-影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
rRB-新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
黑龙江农业科教 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影院 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
鹤岗新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影院,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精彩搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8


.🆗.湖北频道.🆗.电信,#genre#
荆州陇上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州综合,http://jingzhou-live21.cjyun.org:80/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门新闻,https://epg.pw/stream/fec6f84163995a26addc2f96b85410ac26cb8faec86be555742636476b5a136e.m3u8
荆门新闻,https://epg.pw/stream/93151160c381a034f6cf7e560a6fa981282baea3f54a177ee39ec6c5222f5f01.m3u8
荆门新闻,https://epg.pw/stream/9530f08f03324e997bf7d72bf233cd0a8d70e5511d3495d41ced5bc9b36d8316.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8

.🆗.湖北武汉.🆗.电信,#genre#
湖北公共新闻,http://119.98.134.206:5555/rtp/239.69.1.40:9880
湖北经视,http://119.98.134.206:5555/rtp/239.69.1.41:9886
湖北综合,http://119.98.134.206:5555/rtp/239.69.1.42:9892
湖北垄上,http://119.98.134.206:5555/rtp/239.69.1.43:9898
湖北影视,http://119.98.134.206:5555/rtp/239.69.1.204:10866
湖北生活,http://119.98.134.206:5555/rtp/239.69.1.205:10872
湖北教育,http://119.98.134.206:5555/rtp/239.69.1.206:10878
武汉一台新闻综合,http://119.98.134.206:5555/rtp/239.69.1.145:10506
武汉二台电视剧,http://119.98.134.206:5555/rtp/239.69.1.146:10512
武汉三台科技生活,http://119.98.134.206:5555/rtp/239.69.1.251:11148
武汉四台经济,http://119.98.134.206:5555/rtp/239.69.1.35:9850
武汉五台文体,http://119.98.134.206:5555/rtp/239.69.1.147:10518
武汉六台外语,http://119.98.134.206:5555/rtp/239.69.1.36:9856
武汉教育,http://119.98.134.206:5555/rtp/239.69.1.60:9994
蔡甸综合,http://119.98.134.206:5555/rtp/239.69.1.245:11112
阳新综合,http://119.98.134.206:5555/rtp/239.69.1.34:9844
房县综合,http://119.98.134.206:5555/rtp/239.69.1.192:10794

.🆗.四川乐山.🆗.电信,#genre#
四川卫视高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.20:1235?Cf=cfss.cc
CDTV-1高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.16:5140?Cf=cfss.cc
四川卫视,http://s.cdhongyuan.cn:4022/rtp/239.93.0.169:5140?Cf=cfss.cc
四川卫视,http://s.cdhongyuan.cn:4022/rtp/239.93.1.188:5140?Cf=cfss.cc
四川康巴卫视,http://s.cdhongyuan.cn:4022/rtp/239.93.0.41:5140?Cf=cfss.cc
四川公共乡村,http://s.cdhongyuan.cn:4022/rtp/239.93.0.52:5140?Cf=cfss.cc
四川妇女儿童,http://s.cdhongyuan.cn:4022/rtp/239.93.0.219:5140?Cf=cfss.cc
四川影视文艺,http://s.cdhongyuan.cn:4022/rtp/239.93.0.166:5140?Cf=cfss.cc
四川影视文艺,http://s.cdhongyuan.cn:4022/rtp/239.93.1.195:5140?Cf=cfss.cc
四川文化旅游,http://s.cdhongyuan.cn:4022/rtp/239.93.1.101:5140?Cf=cfss.cc
四川文化旅游,http://s.cdhongyuan.cn:4022/rtp/239.93.1.20:5140?Cf=cfss.cc
四川新闻,http://s.cdhongyuan.cn:4022/rtp/239.93.0.47:5140?Cf=cfss.cc
四川经济,http://s.cdhongyuan.cn:4022/rtp/239.93.1.102:5140?Cf=cfss.cc
四川经济,http://s.cdhongyuan.cn:4022/rtp/239.93.1.16:5140?Cf=cfss.cc
SCTV-2高清,http://s.cdhongyuan.cn:4022/rtp/239.93.1.101:5140?Cf=cfss.cc
SCTV-3高清,http://s.cdhongyuan.cn:4022/rtp/239.93.1.102:5140?Cf=cfss.cc
SCTV-4高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.47:5140?Cf=cfss.cc
SCTV-5高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.166:5140?Cf=cfss.cc
SCTV-6高清,http://s.cdhongyuan.cn:4022/rtp/239.93.1.144:5140?Cf=cfss.cc
SCTV-7高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.219:5140?Cf=cfss.cc
SCTV-科教高清,http://s.cdhongyuan.cn:4022/rtp/239.93.42.44:5140?Cf=cfss.cc
四川乡村高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.52:5140?Cf=cfss.cc
康巴卫视高清,http://s.cdhongyuan.cn:4022/rtp/239.93.0.41:5140?Cf=cfss.cc
峨眉电影,http://s.cdhongyuan.cn:4022/rtp/239.93.1.54:5140?Cf=cfss.cc
峨眉电影,http://s.cdhongyuan.cn:4022/rtp/239.93.1.18:5140?Cf=cfss.cc

四川卫视,http://xeace.cn:8888/rtp/239.93.0.20:1235?Cf=cfss.cc
大爱四川,http://xeace.cn:8888/rtp/239.93.1.110:5140?Cf=cfss.cc
大爱旅游,http://xeace.cn:8888/rtp/239.93.42.70:5140?Cf=cfss.cc
大爱生活,http://xeace.cn:8888/rtp/239.93.42.71:5140?Cf=cfss.cc
大爱时尚,http://xeace.cn:8888/rtp/239.93.42.72:5140?Cf=cfss.cc
大爱四川,http://xeace.cn:8888/rtp/239.93.0.228:5140?Cf=cfss.cc
四川卫视,http://xeace.cn:8888/rtp/239.93.1.88:5140?Cf=c
CDTV1,http://xeace.cn:8888/rtp/239.93.0.16:5140?Cf=cfss.cc
SCTV2,http://xeace.cn:8888/rtp/239.93.1.101:5140?Cf=cfss.cc
SCTV3,http://xeace.cn:8888/rtp/239.93.1.102:5140?Cf=cfss.cc
SCTV4,http://xeace.cn:8888/rtp/239.93.0.47:5140?Cf=cfss.cc
SCTV5,http://xeace.cn:8888/rtp/239.93.0.166:5140?Cf=cfss.cc
SCTV6,http://xeace.cn:8888/rtp/239.93.1.144:5140?Cf=cfss.cc
SCTV7,http://xeace.cn:8888/rtp/239.93.0.219:5140?Cf=cfss.cc
SCTV科教,http://xeace.cn:8888/rtp/239.93.42.44:5140?Cf=cfss.cc
四川乡村,http://xeace.cn:8888/rtp/239.93.0.52:5140?Cf=cfss.cc
陕西农林,http://xeace.cn:8888/rtp/239.93.0.100:5140?Cf=cfss.cc
峨眉电影,http://xeace.cn:8888/rtp/239.93.0.252:5140?Cf=cfss.cc
CDTV2,http://xeace.cn:8888/rtp/239.93.0.17:1239?Cf=cfss.cc
CDTV3,http://xeace.cn:8888/rtp/239.93.0.18:1238?Cf=cfss.cc
CDTV4,http://xeace.cn:8888/rtp/239.93.0.19:1250?Cf=cfss.cc
CDTV5,http://xeace.cn:8888/rtp/239.93.1.231:5140?Cf=cfss.cc
CDTV6,http://xeace.cn:8888/rtp/239.93.0.21:1251?Cf=cfss.cc
CDTV8,http://xeace.cn:8888/rtp/239.93.0.22:1252?Cf=cfss.cc
CGTN,http://xeace.cn:8888/rtp/239.93.0.216:5140?Cf=cfss.cc
CDTV1,http://xeace.cn:8888/rtp/239.93.1.58:5140?Cf=cfss.cc
SCTV2,http://xeace.cn:8888/rtp/239.93.1.62:5140?Cf=cfss.cc
SCTV3,http://xeace.cn:8888/rtp/239.93.1.211:5140?Cf=cfss.cc
SCTV4,http://xeace.cn:8888/rtp/239.93.1.139:5140?Cf=cfss.cc
SCTV5,http://xeace.cn:8888/rtp/239.93.1.254:5140?Cf=cfss.cc
SCTV6,http://xeace.cn:8888/rtp/239.93.1.140:5140?Cf=cfss.cc
SCTV7,http://xeace.cn:8888/rtp/239.93.1.145:5140?Cf=cfss.cc
SCTV科教,http://xeace.cn:8888/rtp/239.93.1.146:5140?Cf=cfss.cc
SCTV9,http://xeace.cn:8888/rtp/239.93.1.148:5140?Cf=cfss.cc
峨眉电影,http://xeace.cn:8888/rtp/239.93.1.95:5140?Cf=cfss.cc
峨眉电影,http://xeace.cn:8888/rtp/239.93.1.161:5140?Cf=cfss.cc
CDTV2-,http://xeace.cn:8888/rtp/239.93.0.137:5140?Cf=cfss.cc
CDTV3-,http://xeace.cn:8888/rtp/239.93.0.153:5140?Cf=cfss.cc
CDTV4-,http://xeace.cn:8888/rtp/239.93.1.118:5140?Cf=cfss.cc
CDTV5,http://xeace.cn:8888/rtp/239.93.1.57:5140?Cf=cfss.cc
CDTV6-,http://xeace.cn:8888/rtp/239.93.1.119:5140?Cf=cfss.cc
CDTV8-,http://xeace.cn:8888/rtp/239.93.1.121:5140?Cf=cfss.cc
SCTV2,http://xeace.cn:8888/rtp/239.93.1.99:5140?Cf=cfss.cc
SCTV3,http://xeace.cn:8888/rtp/239.93.1.15:5140?Cf=cfss.cc
热门本地体验,http://xeace.cn:8888/rtp/239.93.1.53:5140?Cf=cfss.cc
湖南卫视,http://xeace.cn:8888/rtp/239.93.0.88:5140?Cf=cfss.cc
江苏卫视,http://xeace.cn:8888/rtp/239.93.0.89:5140?Cf=cfss.cc
浙江卫视,http://xeace.cn:8888/rtp/239.93.0.124:5140?Cf=cfss.cc
东方卫视,http://xeace.cn:8888/rtp/239.93.0.123:5140?Cf=cfss.cc
北京卫视,http://xeace.cn:8888/rtp/239.93.0.180:5140?Cf=cfss.cc
深圳卫视,http://xeace.cn:8888/rtp/239.93.0.182:5140?Cf=cfss.cc
广东卫视,http://xeace.cn:8888/rtp/239.93.0.181:5140?Cf=cfss.cc
天津卫视,http://xeace.cn:8888/rtp/239.93.0.167:5140?Cf=cfss.cc
山东卫视,http://xeace.cn:8888/rtp/239.93.0.168:5140?Cf=cfss.cc
康巴卫视,http://xeace.cn:8888/rtp/239.93.0.41:5140?Cf=cfss.cc
江西卫视,http://xeace.cn:8888/rtp/239.93.0.134:5140?Cf=cfss.cc
东南卫视,http://xeace.cn:8888/rtp/239.93.0.42:5140?Cf=cfss.cc
黑龙江卫视,http://xeace.cn:8888/rtp/239.93.0.183:5140?Cf=cfss.cc
重庆卫视,http://xeace.cn:8888/rtp/239.93.1.107:5140?Cf=cfss.cc
贵州卫视,http://xeace.cn:8888/rtp/239.93.0.131:5140?Cf=cfss.cc
湖北卫视,http://xeace.cn:8888/rtp/239.93.0.250:5140?Cf=cfss.cc
安徽卫视,http://xeace.cn:8888/rtp/239.93.1.106:5140?Cf=cfss.cc
河北卫视,http://xeace.cn:8888/rtp/239.93.0.132:5140?Cf=cfss.cc
辽宁卫视,http://xeace.cn:8888/rtp/239.93.1.108:5140?Cf=cfss.cc
云南卫视,http://xeace.cn:8888/rtp/239.93.1.174:5140?Cf=cfss.cc
河南卫视,http://xeace.cn:8888/rtp/239.93.42.45:5140?Cf=cfss.cc
广西卫视,http://xeace.cn:8888/rtp/239.93.42.46:5140?Cf=cfss.cc
云南卫视,http://xeace.cn:8888/rtp/239.93.0.174:5140?Cf=cfss.cc
吉林卫视,http://xeace.cn:8888/rtp/239.93.0.248:5140?Cf=cfss.cc
陕西卫视,http://xeace.cn:8888/rtp/239.93.0.176:5140?Cf=cfss.cc
山西卫视,http://xeace.cn:8888/rtp/239.93.0.6:5140?Cf=cfss.cc
内蒙古卫视,http://xeace.cn:8888/rtp/239.93.0.8:5140?Cf=cfss.cc
青海卫视,http://xeace.cn:8888/rtp/239.93.0.192:5140?Cf=cfss.cc
宁夏卫视,http://xeace.cn:8888/rtp/239.93.0.247:5140?Cf=cfss.cc
西藏卫视,http://xeace.cn:8888/rtp/239.93.0.175:5140?Cf=cfss.cc
新疆卫视,http://xeace.cn:8888/rtp/239.93.0.194:5140?Cf=cfss.cc
甘肃卫视,http://xeace.cn:8888/rtp/239.93.0.81:5140?Cf=cfss.cc
海南卫视,http://xeace.cn:8888/rtp/239.93.0.80:5140?Cf=cfss.cc
兵团卫视,http://xeace.cn:8888/rtp/239.93.42.43:5140?Cf=cfss.cc
厦门卫视,http://xeace.cn:8888/rtp/239.93.42.57:5140?Cf=cfss.cc
三沙卫视,http://xeace.cn:8888/rtp/239.93.42.58:5140?Cf=cfss.cc
山东教育卫视,http://xeace.cn:8888/rtp/239.93.1.196:5140?Cf=cfss.cc
四川卫视,http://xeace.cn:8888/rtp/239.93.0.128:5140?Cf=cfss.cc
湖南卫视,http://xeace.cn:8888/rtp/239.93.1.46:5140?Cf=cfss.cc
江苏卫视,http://xeace.cn:8888/rtp/239.93.1.45:5140?Cf=cfss.cc
浙江卫视,http://xeace.cn:8888/rtp/239.93.1.6:5140?Cf=cfss.cc
东方卫视,http://xeace.cn:8888/rtp/239.93.1.44:5140?Cf=cfss.cc
北京卫视,http://xeace.cn:8888/rtp/239.93.1.66:5140?Cf=cfss.cc
深圳卫视,http://xeace.cn:8888/rtp/239.93.1.21:5140?Cf=cfss.cc
天津卫视,http://xeace.cn:8888/rtp/239.93.1.134:5140?Cf=cfss.cc
广东卫视,http://xeace.cn:8888/rtp/239.93.0.201:5140?Cf=cfss.cc
山东卫视,http://xeace.cn:8888/rtp/239.93.0.229:5140?Cf=cfss.cc
康巴卫视,http://xeace.cn:8888/rtp/239.93.1.149:5140?Cf=cfss.cc
江西卫视,http://xeace.cn:8888/rtp/239.93.1.19:5140?Cf=cfss.cc
